Decimal_Year,Index
2022.0301369863014,4726.35
2022.0328767123287,4659.03
2022.035616438356,4662.85
2022.0465753424658,4577.11
2022.0493150684931,4532.76
2022.0520547945205,4482.73
2022.054794520548,4397.94
2022.0630136986301,4410.13
2022.0657534246575,4356.45
2022.0684931506848,4349.93
2022.0712328767124,4326.51
2022.0739726027398,4431.85
2022.0821917808219,4515.55
2022.0849315068492,4546.54
2022.0876712328768,4589.38
2022.0904109589042,4477.44
2022.0931506849315,4500.53
2022.1013698630136,4483.87
2022.1041095890412,4521.54
2022.1068493150685,4587.18
2022.109589041096,4504.08
2022.1123287671232,4418.64
2022.1205479452055,4401.67
2022.123287671233,4471.07
2022.1260273972603,4475.01
2022.1287671232876,4380.26
2022.131506849315,4348.87
2022.1424657534246,4304.76
2022.145205479452,4225.5
2022.1479452054793,4288.7
2022.150684931507,4384.65
2022.158904109589,4373.94
2022.1616438356164,4306.26
2022.164383561644,4386.54
2022.1671232876713,4363.49
2022.1698630136987,4328.87
2022.1780821917807,4201.09
2022.1808219178083,4170.7
2022.1835616438357,4277.88
2022.186301369863,4259.52
2022.1890410958904,4204.31
2022.1972602739727,4173.11
2022.2,4262.45
2022.2027397260274,4357.86
2022.2054794520548,4411.67
2022.2082191780821,4463.12
2022.2164383561644,4461.18
2022.2191780821918,4511.61
2022.2219178082191,4456.24
2022.2246575342465,4520.16
2022.227397260274,4543.06
2022.2356164383561,4575.52
2022.2383561643835,4631.6
2022.2410958904109,4602.45
2022.2438356164384,4530.41
2022.2465753424658,4545.86
2022.2547945205479,4582.64
2022.2575342465752,4525.12
2022.2602739726028,4481.15
2022.2630136986302,4500.21
2022.2657534246575,4488.28
2022.2739726027398,4412.53
2022.2767123287672,4397.45
2022.2794520547945,4446.59
2022.282191780822,4392.59
2022.2931506849316,4391.69
2022.295890410959,4462.21
2022.2986301369863,4459.45
2022.3013698630136,4393.66
2022.304109589041,4271.78
2022.3123287671233,4296.12
2022.3150684931506,4175.2
2022.317808219178,4183.96
2022.3205479452056,4287.5
2022.323287671233,4131.93
2022.331506849315,4155.38
2022.3342465753424,4175.48
2022.33698630137,4300.17
2022.3397260273973,4146.87
2022.3424657534247,4123.34
2022.3506849315067,3991.24
2022.3534246575343,4001.05
2022.3561643835617,3935.18
2022.358904109589,3930.08
2022.3616438356164,4023.89
2022.3698630136987,4008.01
2022.372602739726,4088.85
2022.3753424657534,3923.68
2022.3780821917808,3900.79
2022.3808219178081,3901.36
2022.3890410958904,3973.75
2022.3917808219178,3941.48
2022.3945205479451,3978.73
2022.3972602739725,4057.84
2022.4,4158.24
2022.4109589041095,4132.15
2022.4136986301369,4101.23
2022.4164383561645,4176.82
2022.4191780821918,4108.54
2022.427397260274,4121.43
2022.4301369863015,4160.68
2022.4328767123288,4115.77
2022.4356164383562,4017.82
2022.4383561643835,3900.86
2022.4465753424658,3749.63
2022.4493150684932,3735.48
2022.4520547945206,3789.99
2022.454794520548,3666.77
2022.4575342465753,3674.84
2022.468493150685,3764.79
2022.4712328767123,3759.89
2022.4739726027397,3795.73
2022.4767123287672,3911.74
2022.4849315068493,3900.11
2022.4876712328767,3821.55
2022.490410958904,3818.83
2022.4931506849316,3785.38
2022.495890410959,3825.33
2022.5068493150684,3831.39
2022.509589041096,3845.08
2022.5123287671233,3902.62
2022.5150684931507,3899.38
2022.5232876712328,3854.43
2022.5260273972603,3818.8
2022.5287671232877,3801.78
2022.531506849315,3790.38
2022.5342465753424,3863.16
2022.5424657534247,3830.85
2022.545205479452,3936.69
2022.5479452054794,3959.9
2022.5506849315068,3998.95
2022.5534246575342,3961.63
2022.5616438356165,3966.84
2022.5643835616438,3921.05
2022.5671232876712,4023.61
2022.5698630136985,4072.43
2022.572602739726,4130.29
2022.5808219178082,4118.63
2022.5835616438355,4091.19
2022.5863013698631,4155.17
2022.5890410958905,4151.94
2022.5917808219178,4145.19
2022.6,4140.06
2022.6027397260275,4122.47
2022.6054794520549,4210.24
2022.6082191780822,4207.27
2022.6109589041096,4280.15
2022.6191780821919,4297.14
2022.6219178082192,4305.2
2022.6246575342466,4274.04
2022.627397260274,4283.74
2022.6301369863013,4228.48
2022.6383561643836,4137.99
2022.641095890411,4128.73
2022.6438356164383,4140.77
2022.6465753424657,4199.12
2022.6493150684933,4057.66
2022.6575342465753,4030.61
2022.6602739726027,3986.16
2022.66301369863,3955.0
2022.6657534246576,3966.85
2022.668493150685,3924.26
2022.6794520547944,3908.19
2022.682191780822,3979.87
2022.6849315068494,4006.18
2022.6876712328767,4067.36
2022.695890410959,4110.41
2022.6986301369864,3932.69
2022.7013698630137,3946.01
2022.704109589041,3901.35
2022.7068493150684,3873.33
2022.7150684931507,3899.89
2022.717808219178,3855.93
2022.7205479452055,3789.93
2022.7232876712328,3757.99
2022.7260273972602,3693.23
2022.7342465753425,3655.04
2022.7369863013698,3647.29
2022.7397260273972,3719.04
2022.7424657534248,3640.47
2022.7452054794521,3585.62
2022.7534246575342,3678.43
2022.7561643835616,3790.93
2022.7589041095891,3783.28
2022.7616438356165,3744.52
2022.7643835616439,3639.66
2022.772602739726,3612.39
2022.7753424657535,3588.84
2022.7780821917809,3577.03
2022.7808219178082,3669.91
2022.7835616438356,3583.07
2022.7917808219179,3677.95
2022.7945205479452,3719.98
2022.7972602739726,3695.16
2022.8,3665.78
2022.8027397260273,3752.75
2022.8109589041096,3797.34
2022.813698630137,3859.11
2022.8164383561643,3830.6
2022.8191780821917,3807.3
2022.8219178082193,3901.06
2022.8301369863013,3871.98
2022.8328767123287,3856.1
2022.835616438356,3759.69
2022.8383561643836,3719.89
2022.841095890411,3770.55
2022.849315068493,3806.8
2022.8520547945207,3828.11
2022.854794520548,3748.57
2022.8575342465754,3956.37
2022.8602739726027,3992.93
2022.868493150685,3957.25
2022.8712328767124,3991.73
2022.8739726027397,3958.79
2022.876712328767,3946.56
2022.8794520547945,3965.34
2022.8876712328768,3949.94
2022.890410958904,4003.58
2022.8931506849315,4027.26
2022.8986301369864,4026.12
2022.9068493150685,3963.94
2022.9095890410958,3957.63
2022.9123287671232,4080.11
2022.9150684931508,4076.57
2022.9178082191781,4071.7
2022.9260273972602,3998.84
2022.9287671232876,3941.26
2022.9315068493152,3933.92
2022.9342465753425,3963.51
2022.9369863013699,3934.38
2022.945205479452,3990.56
2022.9479452054795,4019.65
2022.9506849315069,3995.32
2022.9534246575342,3895.75
2022.9561643835616,3852.36
2022.964383561644,3817.66
2022.9671232876713,3821.62
2022.9698630136986,3878.44
2022.972602739726,3822.39
2022.9753424657533,3844.82
2022.986301369863,3829.25
2022.9890410958903,3783.22
2022.9917808219177,3849.28
2022.9945205479453,3839.5
2022.9972602739726,3839.5
2023.0054794520547,3824.14
2023.0082191780823,3852.97
2023.0109589041097,3808.1
2023.013698630137,3895.08
2023.021917808219,3892.09
2023.0246575342467,3919.25
2023.027397260274,3969.61
2023.0301369863014,3983.17
2023.0328767123287,3999.09
2023.0438356164384,3990.97
2023.0465753424658,3928.86
2023.0493150684931,3898.85
2023.0520547945205,3972.61
2023.0602739726028,4019.81
2023.0630136986301,4016.95
2023.0657534246575,4016.22
2023.0684931506848,4060.43
2023.0712328767124,4070.56
2023.0794520547945,4017.77
2023.0821917808219,4076.6
2023.0849315068492,4119.21
2023.0876712328768,4179.76
2023.0904109589042,4136.48
2023.0986301369862,4111.08
2023.1013698630136,4164.0
2023.1041095890412,4117.86
2023.1068493150685,4081.5
2023.109589041096,4090.46
2023.1178082191782,4137.29
2023.1205479452055,4136.13
2023.123287671233,4147.6
2023.1260273972603,4090.41
2023.1287671232876,4079.09
2023.1397260273973,3997.34
2023.1424657534246,3991.05
2023.145205479452,4012.32
2023.1479452054793,3970.04
2023.1561643835616,3982.24
2023.158904109589,3970.15
2023.1616438356164,3951.39
2023.164383561644,3981.35
2023.1671232876713,4045.64
2023.1753424657534,4048.42
2023.1780821917807,3986.37
2023.1808219178083,3992.01
2023.1835616438357,3918.32
2023.186301369863,3861.59
2023.194520547945,3855.76
2023.1972602739727,3919.29
2023.2,3891.93
2023.2027397260274,3960.28
2023.2054794520548,3916.64
2023.213698630137,3951.57
2023.2164383561644,4002.87
2023.2191780821918,3936.97
2023.2219178082191,3948.72
2023.2246575342465,3970.99
2023.2328767123288,3977.53
2023.2356164383561,3971.27
2023.2383561643835,4027.81
2023.2410958904109,4050.83
2023.2438356164384,4109.31
2023.2520547945205,4124.51
2023.2547945205479,4100.6
2023.2575342465752,4090.38
2023.2602739726028,4105.02
2023.2712328767122,4109.11
2023.2739726027398,4108.94
2023.2767123287672,4091.95
2023.2794520547945,4146.22
2023.282191780822,4137.64
2023.2904109589042,4151.32
2023.2931506849316,4154.87
2023.295890410959,4154.52
2023.2986301369863,4129.79
2023.3013698630136,4133.52
2023.309589041096,4137.04
2023.3123287671233,4071.63
2023.3150684931506,4055.99
2023.317808219178,4135.35
2023.3205479452056,4169.48
2023.3287671232877,4167.87
2023.331506849315,4119.58
2023.3342465753424,4090.75
2023.33698630137,4061.22
2023.3397260273973,4136.25
2023.3479452054794,4138.12
2023.3506849315067,4119.17
2023.3534246575343,4137.64
2023.3561643835617,4130.62
2023.358904109589,4124.08
2023.3671232876711,4136.28
2023.3698630136987,4109.9
2023.372602739726,4158.77
2023.3753424657534,4198.05
2023.3780821917808,4191.98
2023.386301369863,4192.63
2023.3890410958904,4145.58
2023.3917808219178,4115.24
2023.3945205479451,4151.28
2023.3972602739725,4205.45
2023.4082191780822,4205.52
2023.4109589041095,4179.83
2023.4136986301369,4221.02
2023.4164383561645,4282.37
2023.4246575342465,4273.79
2023.427397260274,4283.85
2023.4301369863015,4267.52
2023.4328767123288,4293.93
2023.4356164383562,4298.86
2023.4438356164383,4338.93
2023.4465753424658,4369.01
2023.4493150684932,4372.59
2023.4520547945206,4425.84
2023.454794520548,4409.59
2023.4657534246576,4388.71
2023.468493150685,4365.69
2023.4712328767123,4381.89
2023.4739726027397,4348.33
2023.482191780822,4328.82
2023.4849315068493,4378.41
2023.4876712328767,4376.86
2023.490410958904,4396.44
2023.4931506849316,4450.38
2023.5013698630137,4455.59
2023.5068493150684,4446.82
2023.509589041096,4411.59
2023.5123287671233,4398.95
2023.5205479452054,4409.53
2023.5232876712328,4439.26
2023.5260273972603,4472.16
2023.5287671232877,4510.04
2023.531506849315,4505.42
2023.5397260273974,4522.79
2023.5424657534247,4554.98
2023.545205479452,4565.72
2023.5479452054794,4534.87
2023.5506849315068,4536.34
2023.558904109589,4554.64
2023.5616438356165,4567.46
2023.5643835616438,4566.75
2023.5671232876712,4537.41
2023.5698630136985,4582.23
2023.5780821917808,4588.96
2023.5808219178082,4576.73
2023.5835616438355,4513.39
2023.5863013698631,4501.89
2023.5890410958905,4478.03
2023.5972602739726,4518.44
2023.6,4499.38
2023.6027397260275,4467.71
2023.6054794520549,4468.83
2023.6082191780822,4464.05
2023.6164383561643,4489.72
2023.6191780821919,4437.86
2023.6219178082192,4404.33
2023.6246575342466,4370.36
2023.627397260274,4369.71
2023.6356164383562,4399.77
2023.6383561643836,4387.55
2023.641095890411,4436.01
2023.6438356164383,4376.31
2023.6465753424657,4405.71
2023.654794520548,4433.31
2023.6575342465753,4497.63
2023.6602739726027,4514.87
2023.66301369863,4507.66
2023.6657534246576,4515.77
2023.676712328767,4496.83
2023.6794520547944,4465.48
2023.682191780822,4451.14
2023.6849315068494,4457.49
2023.6931506849314,4487.46
2023.695890410959,4461.9
2023.6986301369864,4467.44
2023.7013698630137,4505.1
2023.704109589041,4450.32
2023.7123287671234,4453.53
2023.7150684931507,4443.95
2023.717808219178,4402.2
2023.7205479452055,4330.0
2023.7232876712328,4320.06
2023.731506849315,4337.44
2023.7342465753425,4273.53
2023.7369863013698,4274.51
2023.7397260273972,4299.7
2023.7424657534248,4288.05
2023.7506849315068,4288.39
2023.7534246575342,4229.45
2023.7561643835616,4263.75
2023.7589041095891,4258.19
2023.7616438356165,4308.5
2023.7698630136986,4335.66
2023.772602739726,4358.24
2023.7753424657535,4376.95
2023.7780821917809,4349.61
2023.7808219178082,4327.78
2023.7890410958903,4373.63
2023.7917808219179,4373.2
2023.7945205479452,4314.6
2023.7972602739726,4278.0
2023.8,4224.16
2023.8082191780823,4217.04
2023.8109589041096,4247.68
2023.813698630137,4186.77
2023.8164383561643,4137.23
2023.8191780821917,4117.37
2023.827397260274,4166.82
2023.8301369863013,4193.8
2023.8328767123287,4237.86
2023.835616438356,4317.78
2023.8383561643836,4358.34
2023.8465753424657,4365.98
2023.849315068493,4378.38
2023.8520547945207,4382.78
2023.854794520548,4347.35
2023.8575342465754,4415.24
2023.8657534246574,4411.55
2023.868493150685,4495.7
2023.8712328767124,4502.88
2023.8739726027397,4508.24
2023.876712328767,4514.02
2023.8849315068494,4547.38
2023.8876712328768,4538.19
2023.890410958904,4556.62
2023.8958904109588,4559.34
2023.9041095890411,4550.43
2023.9068493150685,4554.89
2023.9095890410958,4550.58
2023.9123287671232,4567.8
2023.9150684931508,4594.63
2023.9232876712329,4569.78
2023.9260273972602,4567.18
2023.9287671232876,4549.34
2023.9315068493152,4585.59
2023.9342465753425,4604.37
2023.9424657534246,4622.44
2023.945205479452,4643.7
2023.9479452054795,4707.09
2023.9506849315069,4719.55
2023.9534246575342,4719.19
2023.9616438356165,4740.56
2023.964383561644,4768.37
2023.9671232876713,4698.35
2023.9698630136986,4746.75
2023.972602739726,4754.63
2023.9835616438356,4774.75
2023.986301369863,4781.58
2023.9890410958903,4783.35
2023.9917808219177,4769.83
2024.0027322404371,4742.83
2024.0054644808743,4704.81
2024.0081967213114,4688.68
2024.0109289617487,4697.24
2024.01912568306,4763.54
2024.0218579234972,4756.5
2024.0245901639344,4783.45
2024.0273224043715,4780.24
2024.0300546448088,4783.83
2024.0409836065573,4765.98
2024.0437158469945,4739.21
2024.0464480874316,4780.94
2024.049180327869,4839.81
2024.0573770491803,4850.43
2024.0601092896175,4864.6
2024.0628415300546,4868.55
2024.0655737704917,4894.16
2024.068306010929,4890.97
2024.0765027322404,4927.93
2024.0792349726776,4924.97
2024.0819672131147,4845.65
2024.0846994535518,4906.19
2024.0874316939892,4958.61
2024.0956284153006,4942.81
2024.0983606557377,4954.23
2024.1010928961748,4995.06
2024.103825136612,4997.91
2024.1065573770493,5026.61
2024.1147540983607,5021.84
2024.1174863387978,4953.17
2024.120218579235,5000.62
2024.122950819672,5029.73
2024.1256830601094,5005.57
2024.136612021858,4975.51
2024.139344262295,4981.8
2024.1420765027322,5087.03
2024.1448087431695,5088.8
2024.1530054644809,5069.53
2024.155737704918,5078.18
2024.1584699453551,5069.76
2024.1612021857923,5096.27
2024.1639344262296,5137.08
2024.172131147541,5130.95
2024.1748633879781,5078.65
2024.1775956284152,5104.76
2024.1803278688524,5157.36
2024.1830601092897,5123.69
2024.191256830601,5117.94
2024.1939890710382,5175.27
2024.1967213114754,5165.31
2024.1994535519125,5150.48
2024.2021857923498,5117.09
2024.2103825136612,5149.42
2024.2131147540983,5178.51
2024.2158469945355,5224.62
2024.2185792349726,5241.53
2024.22131147541,5234.18
2024.2295081967213,5218.19
2024.2322404371585,5203.58
2024.2349726775956,5248.49
2024.2377049180327,5254.35
2024.2486338797814,5243.77
2024.2513661202186,5205.81
2024.2540983606557,5211.49
2024.2568306010928,5147.21
2024.25956284153,5204.34
2024.2677595628415,5202.39
2024.2704918032787,5209.91
2024.2732240437158,5160.64
2024.275956284153,5199.06
2024.27868852459,5123.41
2024.2868852459017,5061.82
2024.2896174863388,5051.41
2024.292349726776,5022.21
2024.295081967213,5011.12
2024.2978142076502,4967.23
2024.3060109289618,5010.6
2024.308743169399,5070.55
2024.311475409836,5071.63
2024.3142076502731,5048.42
2024.3169398907103,5099.96
2024.3251366120219,5116.17
2024.327868852459,5035.69
2024.3306010928961,5018.39
2024.3333333333333,5064.2
2024.3360655737704,5127.79
2024.344262295082,5180.74
2024.3469945355191,5187.7
2024.3497267759562,5187.67
2024.3524590163934,5214.08
2024.3551912568305,5222.68
2024.363387978142,5221.42
2024.3661202185792,5246.68
2024.3688524590164,5308.15
2024.3715846994535,5297.1
2024.3743169398906,5303.27
2024.3825136612022,5308.13
2024.3852459016393,5321.41
2024.3879781420765,5307.01
2024.3907103825136,5267.84
2024.3934426229507,5304.72
2024.4043715846994,5306.04
2024.4071038251366,5266.95
2024.4098360655737,5235.48
2024.4125683060108,5277.51
2024.4207650273224,5283.4
2024.4234972677596,5291.34
2024.4262295081967,5354.03
2024.4289617486338,5352.96
2024.431693989071,5346.99
2024.4398907103825,5360.79
2024.4426229508197,5375.32
2024.4453551912568,5421.03
2024.448087431694,5433.74
2024.450819672131,5431.6
2024.4590163934427,5473.23
2024.4617486338798,5487.03
2024.467213114754,5473.17
2024.4699453551912,5464.62
2024.4781420765028,5447.87
2024.48087431694,5469.3
2024.483606557377,5477.9
2024.4863387978141,5482.87
2024.4890710382513,5460.48
2024.4972677595629,5475.09
2024.5,5509.01
2024.5027322404371,5537.02
2024.5081967213114,5567.19
2024.516393442623,5572.85
2024.51912568306,5576.98
2024.5218579234972,5633.91
2024.5245901639344,5584.54
2024.5273224043715,5615.35
2024.535519125683,5631.22
2024.5382513661202,5667.2
2024.5409836065573,5588.27
2024.5437158469945,5544.59
2024.5464480874316,5505.0
2024.5546448087432,5564.41
2024.5573770491803,5555.74
2024.5601092896175,5427.13
2024.5628415300546,5399.22
2024.5655737704917,5459.1
2024.5737704918033,5463.54
2024.5765027322404,5436.44
2024.5792349726776,5522.3
2024.5819672131147,5446.68
2024.5846994535518,5346.56
2024.5928961748634,5186.33
2024.5956284153006,5240.03
2024.5983606557377,5199.5
2024.6010928961748,5319.31
2024.603825136612,5344.16
2024.6120218579235,5344.39
2024.6147540983607,5434.43
2024.6174863387978,5455.21
2024.620218579235,5543.22
2024.622950819672,5554.25
2024.6311475409836,5608.25
2024.6338797814208,5597.12
2024.636612021858,5620.85
2024.639344262295,5570.64
2024.6420765027322,5634.61
2024.6502732240438,5616.84
2024.6530054644809,5625.8
2024.655737704918,5592.18
2024.6584699453551,5591.96
2024.6612021857923,5648.4
2024.672131147541,5528.93
2024.6748633879781,5520.07
2024.6775956284152,5503.41
2024.6803278688524,5408.42
2024.688524590164,5471.05
2024.691256830601,5495.52
2024.6939890710382,5554.13
2024.6967213114754,5595.76
2024.6994535519125,5626.02
2024.707650273224,5633.09
2024.7103825136612,5634.58
2024.7131147540983,5618.26
2024.7158469945355,5713.64
2024.7185792349726,5702.55
2024.7267759562842,5718.57
2024.7295081967213,5732.93
2024.7322404371585,5722.26
2024.7349726775956,5745.37
2024.7377049180327,5738.17
2024.7459016393443,5762.48
2024.7486338797814,5708.75
2024.7513661202186,5709.54
2024.7540983606557,5699.94
2024.7568306010928,5751.07
2024.7650273224044,5695.94
2024.7677595628415,5751.13
2024.7704918032787,5792.04
2024.7732240437158,5780.05
2024.775956284153,5815.03
2024.7841530054645,5859.85
2024.7868852459017,5815.26
2024.7896174863388,5842.47
2024.792349726776,5841.47
2024.795081967213,5864.67
2024.8032786885246,5853.98
2024.8060109289618,5851.2
2024.808743169399,5797.42
2024.811475409836,5809.86
2024.8142076502731,5808.12
2024.8224043715848,5823.52
2024.8251366120219,5832.92
2024.827868852459,5813.67
2024.8306010928961,5705.45
2024.8333333333333,5728.8
2024.8415300546449,5712.69
2024.844262295082,5782.76
2024.8469945355191,5929.04
2024.8497267759562,5973.1
2024.8524590163934,5995.54
2024.860655737705,6001.35
2024.863387978142,5983.99
2024.8661202185792,5985.38
2024.8688524590164,5949.17
2024.8715846994535,5870.62
2024.879781420765,5893.62
2024.8825136612022,5916.98
2024.8852459016393,5917.11
2024.8879781420765,5948.71
2024.8907103825136,5969.34
2024.8989071038252,5987.37
2024.9016393442623,6021.63
2024.9043715846994,5998.74
2024.9098360655737,6032.38
2024.9180327868853,6047.15
2024.9207650273224,6049.88
2024.9234972677596,6086.49
2024.9262295081967,6075.11
2024.9289617486338,6090.27
2024.9371584699454,6052.85
2024.9398907103825,6034.91
2024.9426229508197,6084.19
2024.9453551912568,6051.25
2024.948087431694,6051.09
2024.9562841530055,6074.08
2024.9590163934427,6050.61
2024.9617486338798,5872.16
2024.964480874317,5867.08
2024.967213114754,5930.85
2024.9754098360656,5974.07
2024.9781420765028,6040.04
2024.983606557377,6037.59
2024.9863387978141,5970.84
2024.9945355191257,5906.94
2024.9972677595629,5881.63
2025.0027397260274,5868.55
2025.0054794520547,5942.47
2025.013698630137,5975.38
2025.0164383561644,5909.03
2025.0191780821917,5918.25
2025.0246575342467,5827.04
2025.0328767123287,5836.22
2025.035616438356,5842.91
2025.0383561643835,5949.91
2025.041095890411,5937.34
2025.0438356164384,5996.66
2025.054794520548,6049.24
2025.0575342465754,6086.37
2025.0602739726028,6118.71
2025.0630136986301,6101.24
2025.0712328767124,6012.28
2025.0739726027398,6067.7
2025.0767123287671,6039.31
2025.0794520547945,6071.17
2025.0821917808219,6040.53
2025.0904109589042,5994.57
2025.0931506849315,6037.88
2025.0958904109589,6061.48
2025.0986301369862,6083.57
2025.1013698630136,6025.99
2025.109589041096,6066.44
2025.1123287671232,6068.5
2025.1150684931506,6051.97
2025.1178082191782,6115.07
2025.1205479452055,6114.63
2025.131506849315,6129.58
2025.1342465753426,6144.15
2025.13698630137,6117.52
2025.1397260273973,6013.13
2025.1479452054793,5983.25
2025.150684931507,5955.25
2025.1534246575343,5956.06
2025.1561643835616,5861.57
2025.158904109589,5954.5
2025.1671232876713,5849.72
2025.1698630136987,5778.15
2025.172602739726,5842.63
2025.1753424657534,5738.52
2025.1780821917807,5770.2
2025.186301369863,5614.56
2025.1890410958904,5572.07
2025.1917808219177,5599.3
2025.194520547945,5521.52
2025.1972602739727,5638.94
2025.2054794520548,5675.12
2025.2082191780821,5614.66
2025.2109589041097,5675.29
2025.213698630137,5662.89
2025.2164383561644,5667.56
2025.2246575342465,5767.57
2025.227397260274,5776.65
2025.2301369863014,5712.2
2025.2328767123288,5693.31
2025.2356164383561,5580.94
2025.2438356164384,5611.85
2025.2465753424658,5633.07
2025.2493150684932,5670.97
2025.2520547945205,5396.52
2025.2547945205479,5074.08
2025.2630136986302,5062.25
2025.2657534246575,4982.77
2025.268493150685,5456.9
2025.2712328767122,5268.05
2025.2739726027398,5363.36
2025.282191780822,5405.97
2025.2849315068493,5396.63
2025.2876712328766,5275.7